Total Pop,Total Male Pop,Male 18-24 <9th,Male 18-24 no diploma,Male 18-24 HS grad or equiv,"Male 18-24 Some college, no degree",Male 18-24 Associates,Male 18-24 Bachelors,Male 18-24 Grad or Professional,Total Female Pop,Female 18-24 <9th,Female 18-24 no diploma,Female 18-24 HS grad or equiv,"Female 18-24 Some college, no degree",Female 18-24 Associates,Female 18-24 Bachelors,Female 18-24 Grad or Professional,25+ no schooling,25+ nursery school,25+ Kindergarten,25+ 1st grade,25+ 2nd grade,25+ 3rd grade,25+ 4th grade,25+ 5th grade,25+ 6th grade,25+ 7th grade,25+ 8th grade,25+ 9th grade,25+ 10th grade,25+ 11th grade,25+ 12th grade no diploma,25+ high school diploma,25+ GED or equivalent,25+ some college <1 yr,25+ some college >1 yr no degree,25+ Associates Degree,25+ Bachelors Degree,25+ Masters Degree,25+ Professional Degree,25+ PhD,County Name,County Code,state
37676.0,29217.0,21.0,326.0,553.0,745.0,105.0,95.0,0.0,1887.0,26.0,124.0,345.0,1068.0,131.0,193.0,0.0,868.0,18.0,0.0,217.0,355.0,714.0,720.0,451.0,1120.0,732.0,968.0,1300.0,307.0,588.0,284.0,7112.0,964.0,298.0,2324.0,1324.0,3679.0,754.0,158.0,230.0,"Moca Municipio, Puerto Rico",099,72
1494.0,1205.0,0.0,4.0,12.0,8.0,5.0,0.0,0.0,57.0,7.0,8.0,29.0,10.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,14.0,11.0,13.0,50.0,51.0,45.0,33.0,54.0,38.0,27.0,10.0,330.0,39.0,0.0,101.0,109.0,123.0,21.0,9.0,11.0,"Culebra Municipio, Puerto Rico",049,72
47074.0,36515.0,49.0,144.0,717.0,1082.0,100.0,167.0,0.0,2342.0,86.0,152.0,645.0,862.0,320.0,277.0,0.0,775.0,0.0,0.0,25.0,152.0,281.0,668.0,165.0,957.0,751.0,602.0,1081.0,400.0,829.0,280.0,6267.0,1555.0,182.0,3136.0,3361.0,6919.0,2433.0,324.0,771.0,"Gurabo Municipio, Puerto Rico",063,72
29239.0,22370.0,51.0,179.0,725.0,330.0,103.0,129.0,0.0,1427.0,45.0,142.0,466.0,605.0,44.0,125.0,0.0,697.0,0.0,25.0,148.0,138.0,288.0,321.0,218.0,444.0,381.0,451.0,737.0,553.0,800.0,114.0,6937.0,368.0,66.0,1699.0,1760.0,2477.0,635.0,15.0,154.0,"Salinas Municipio, Puerto Rico",123,72
24583.0,19134.0,47.0,34.0,325.0,570.0,198.0,0.0,0.0,1267.0,0.0,142.0,390.0,562.0,47.0,126.0,0.0,537.0,0.0,0.0,204.0,140.0,105.0,313.0,412.0,438.0,342.0,357.0,662.0,209.0,638.0,26.0,5284.0,125.0,50.0,1747.0,1976.0,2532.0,542.0,0.0,54.0,"Barceloneta Municipio, Puerto Rico",017,72
27242.0,21041.0,38.0,95.0,527.0,563.0,117.0,18.0,0.0,1539.0,78.0,96.0,470.0,697.0,105.0,93.0,0.0,297.0,0.0,0.0,36.0,176.0,260.0,291.0,297.0,468.0,271.0,614.0,702.0,491.0,587.0,261.0,6221.0,763.0,330.0,1443.0,2234.0,1929.0,402.0,37.0,34.0,"Loíza Municipio, Puerto Rico",087,72
37585.0,29819.0,120.0,104.0,686.0,535.0,136.0,141.0,0.0,1662.0,13.0,31.0,541.0,735.0,105.0,237.0,0.0,861.0,18.0,0.0,294.0,224.0,409.0,469.0,457.0,978.0,671.0,589.0,1250.0,390.0,509.0,391.0,7295.0,974.0,477.0,2263.0,1971.0,4558.0,982.0,225.0,180.0,"Yauco Municipio, Puerto Rico",153,72
90773.0,74203.0,0.0,177.0,1506.0,2046.0,296.0,325.0,8.0,4004.0,68.0,203.0,844.0,1873.0,264.0,711.0,41.0,1322.0,12.0,0.0,384.0,539.0,674.0,633.0,437.0,1387.0,811.0,833.0,1734.0,544.0,725.0,482.0,10117.0,827.0,1019.0,7476.0,5743.0,18175.0,6621.0,3869.0,1477.0,"Guaynabo Municipio, Puerto Rico",061,72
55722.0,44086.0,116.0,476.0,1111.0,846.0,97.0,118.0,0.0,2530.0,50.0,331.0,494.0,1186.0,171.0,298.0,0.0,1145.0,46.0,15.0,181.0,236.0,592.0,883.0,966.0,1218.0,1071.0,928.0,1857.0,619.0,1143.0,433.0,9528.0,1255.0,749.0,4024.0,2678.0,6765.0,1864.0,338.0,258.0,"Aguadilla Municipio, Puerto Rico",005,72
49726.0,39680.0,0.0,211.0,628.0,1141.0,207.0,76.0,0.0,2307.0,19.0,131.0,490.0,1182.0,219.0,266.0,0.0,830.0,10.0,51.0,243.0,437.0,588.0,727.0,821.0,1125.0,817.0,819.0,2133.0,653.0,883.0,413.0,8196.0,826.0,454.0,3197.0,2874.0,6871.0,1533.0,93.0,516.0,"Cabo Rojo Municipio, Puerto Rico",023,72
33075.0,25907.0,79.0,82.0,621.0,684.0,159.0,75.0,0.0,1710.0,17.0,127.0,500.0,758.0,128.0,180.0,0.0,446.0,32.0,21.0,62.0,65.0,210.0,338.0,305.0,332.0,297.0,589.0,832.0,476.0,497.0,240.0,6541.0,835.0,403.0,2876.0,1878.0,4126.0,818.0,110.0,168.0,"Fajardo Municipio, Puerto Rico",053,72
8874.0,6939.0,10.0,19.0,303.0,85.0,0.0,27.0,0.0,445.0,9.0,87.0,123.0,98.0,21.0,107.0,0.0,156.0,0.0,0.0,95.0,86.0,177.0,280.0,237.0,478.0,243.0,250.0,350.0,184.0,103.0,46.0,1618.0,226.0,32.0,301.0,283.0,756.0,142.0,6.0,1.0,"Las Marías Municipio, Puerto Rico",083,72
17769.0,14150.0,30.0,78.0,218.0,415.0,157.0,0.0,0.0,831.0,18.0,72.0,157.0,391.0,102.0,91.0,0.0,324.0,17.0,0.0,53.0,185.0,199.0,238.0,230.0,540.0,307.0,436.0,507.0,171.0,328.0,124.0,3597.0,172.0,104.0,1781.0,1104.0,1534.0,377.0,14.0,79.0,"Patillas Municipio, Puerto Rico",109,72
14526.0,11750.0,0.0,47.0,208.0,136.0,65.0,105.0,0.0,596.0,0.0,16.0,189.0,159.0,191.0,41.0,0.0,564.0,0.0,100.0,31.0,69.0,294.0,172.0,138.0,345.0,226.0,237.0,577.0,452.0,243.0,54.0,2337.0,254.0,135.0,792.0,1160.0,1822.0,407.0,13.0,171.0,"Rincón Municipio, Puerto Rico",117,72
23659.0,18113.0,36.0,91.0,465.0,640.0,103.0,43.0,0.0,1266.0,29.0,65.0,345.0,594.0,86.0,125.0,22.0,433.0,6.0,13.0,65.0,155.0,361.0,346.0,241.0,723.0,189.0,345.0,627.0,262.0,342.0,118.0,4992.0,206.0,207.0,1491.0,1296.0,2416.0,443.0,178.0,14.0,"Villalba Municipio, Puerto Rico",149,72
26855.0,21057.0,37.0,62.0,486.0,576.0,147.0,29.0,0.0,1253.0,22.0,14.0,352.0,734.0,79.0,52.0,0.0,744.0,25.0,0.0,106.0,353.0,403.0,417.0,230.0,769.0,564.0,458.0,987.0,532.0,417.0,108.0,4887.0,502.0,524.0,1828.0,1503.0,2512.0,512.0,86.0,0.0,"Aguas Buenas Municipio, Puerto Rico",007,72
188614.0,151511.0,405.0,1040.0,3132.0,4241.0,435.0,600.0,19.0,8851.0,69.0,252.0,2419.0,4861.0,454.0,758.0,38.0,3102.0,42.0,34.0,504.0,850.0,1430.0,2034.0,1157.0,3020.0,1775.0,2800.0,4758.0,1659.0,2703.0,1163.0,27186.0,4842.0,3458.0,18696.0,13814.0,27598.0,7300.0,1779.0,1084.0,"Bayamón Municipio, Puerto Rico",021,72
161684.0,129188.0,256.0,488.0,2142.0,3749.0,652.0,617.0,35.0,8132.0,48.0,269.0,1817.0,4720.0,587.0,650.0,41.0,1671.0,30.0,21.0,225.0,666.0,1103.0,1553.0,840.0,2132.0,1331.0,2341.0,3201.0,1084.0,1704.0,1031.0,24719.0,4220.0,2387.0,14485.0,13328.0,25133.0,6847.0,1644.0,1421.0,"Carolina Municipio, Puerto Rico",031,72
45431.0,36111.0,102.0,168.0,899.0,764.0,238.0,79.0,10.0,2197.0,87.0,50.0,359.0,1259.0,91.0,334.0,17.0,1016.0,0.0,0.0,232.0,202.0,634.0,802.0,544.0,1108.0,697.0,959.0,1211.0,301.0,678.0,194.0,8361.0,846.0,407.0,3115.0,2844.0,5464.0,1478.0,226.0,335.0,"Cayey Municipio, Puerto Rico",035,72
21745.0,16674.0,54.0,95.0,522.0,248.0,33.0,0.0,0.0,928.0,112.0,110.0,285.0,218.0,43.0,160.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,94.0,193.0,255.0,364.0,584.0,377.0,242.0,6257.0,653.0,683.0,1673.0,1172.0,1079.0,576.0,67.0,121.0,"Monroe County, Alabama",099,01
33288.0,26046.0,0.0,263.0,624.0,355.0,5.0,118.0,0.0,1311.0,26.0,184.0,402.0,521.0,66.0,79.0,33.0,396.0,0.0,0.0,44.0,4.0,34.0,84.0,74.0,198.0,377.0,552.0,798.0,1108.0,849.0,618.0,7870.0,1676.0,1217.0,3269.0,1822.0,1671.0,605.0,62.0,42.0,"Lawrence County, Alabama",079,01
156597.0,122758.0,83.0,1002.0,3224.0,9468.0,487.0,1152.0,104.0,14786.0,85.0,854.0,2797.0,8396.0,635.0,1876.0,143.0,1109.0,0.0,0.0,0.0,26.0,165.0,166.0,163.0,354.0,574.0,749.0,1235.0,1532.0,2092.0,1138.0,18345.0,4315.0,5878.0,14958.0,7431.0,18261.0,9345.0,1694.0,2922.0,"Lee County, Alabama",081,01
30058.0,23707.0,49.0,343.0,332.0,450.0,12.0,0.0,0.0,1115.0,37.0,154.0,377.0,410.0,100.0,37.0,0.0,227.0,9.0,9.0,0.0,0.0,54.0,68.0,111.0,249.0,447.0,445.0,708.0,873.0,488.0,446.0,6097.0,1466.0,1567.0,3362.0,1902.0,1784.0,970.0,104.0,20.0,"Marion County, Alabama",093,01
20170.0,15984.0,71.0,130.0,343.0,316.0,23.0,40.0,0.0,820.0,0.0,169.0,255.0,322.0,61.0,5.0,8.0,339.0,0.0,5.0,37.0,14.0,7.0,7.0,17.0,182.0,146.0,133.0,339.0,599.0,724.0,321.0,4601.0,783.0,1011.0,2230.0,1067.0,1248.0,355.0,46.0,30.0,"Pickens County, Alabama",107,01
13084.0,10505.0,13.0,194.0,109.0,810.0,4.0,6.0,0.0,1125.0,120.0,61.0,52.0,757.0,91.0,44.0,0.0,39.0,0.0,0.0,17.0,4.0,4.0,12.0,74.0,82.0,57.0,102.0,209.0,333.0,402.0,94.0,3032.0,244.0,279.0,1177.0,581.0,872.0,537.0,52.0,41.0,"Sumter County, Alabama",119,01
659460.0,507281.0,524.0,3773.0,10424.0,11130.0,856.0,2849.0,182.0,30495.0,357.0,2616.0,7986.0,14318.0,1176.0,3795.0,247.0,3722.0,34.0,46.0,86.0,59.0,576.0,321.0,556.0,2288.0,1738.0,4123.0,5520.0,8991.0,11606.0,7892.0,101588.0,18034.0,23469.0,77553.0,36167.0,86862.0,34310.0,13878.0,7629.0,"Jefferson County, Alabama",073,01
13188.0,10482.0,29.0,145.0,193.0,132.0,16.0,0.0,0.0,518.0,0.0,119.0,141.0,217.0,28.0,13.0,0.0,135.0,0.0,6.0,0.0,0.0,40.0,32.0,75.0,39.0,78.0,223.0,158.0,284.0,547.0,264.0,3212.0,554.0,641.0,1204.0,857.0,745.0,276.0,45.0,34.0,"Choctaw County, Alabama",023,01
31507.0,23735.0,80.0,211.0,609.0,664.0,75.0,10.0,0.0,1352.0,0.0,217.0,368.0,615.0,71.0,81.0,0.0,688.0,0.0,0.0,38.0,5.0,212.0,141.0,82.0,596.0,134.0,545.0,516.0,1001.0,491.0,454.0,6361.0,1406.0,1106.0,2623.0,1557.0,1722.0,788.0,142.0,126.0,"Franklin County, Alabama",059,01
19743.0,15209.0,18.0,82.0,323.0,293.0,66.0,11.0,0.0,859.0,0.0,220.0,251.0,282.0,93.0,13.0,0.0,249.0,0.0,0.0,0.0,37.0,2.0,61.0,11.0,110.0,135.0,236.0,227.0,560.0,325.0,326.0,4881.0,494.0,800.0,1930.0,1084.0,1315.0,611.0,83.0,80.0,"Marengo County, Alabama",091,01
58480.0,43872.0,108.0,672.0,612.0,1073.0,110.0,68.0,0.0,2519.0,51.0,355.0,972.0,862.0,159.0,98.0,22.0,397.0,0.0,0.0,33.0,21.0,125.0,23.0,124.0,444.0,247.0,829.0,677.0,1102.0,1526.0,1070.0,10369.0,2167.0,2812.0,6774.0,3434.0,4092.0,2012.0,251.0,181.0,"Russell County, Alabama",113,01
25855.0,20647.0,22.0,165.0,476.0,284.0,24.0,31.0,0.0,848.0,2.0,152.0,230.0,294.0,82.0,88.0,0.0,312.0,0.0,0.0,15.0,0.0,11.0,12.0,110.0,225.0,247.0,394.0,668.0,751.0,805.0,300.0,5942.0,1237.0,1203.0,2719.0,1502.0,1237.0,710.0,280.0,117.0,"Cherokee County, Alabama",019,01
37519.0,29261.0,18.0,130.0,750.0,446.0,97.0,8.0,0.0,1396.0,58.0,205.0,467.0,513.0,83.0,70.0,0.0,263.0,0.0,0.0,6.0,14.0,37.0,50.0,132.0,289.0,406.0,561.0,704.0,966.0,910.0,405.0,7680.0,1717.0,1817.0,3803.0,2557.0,2740.0,1028.0,265.0,66.0,"Covington County, Alabama",039,01
13866.0,10732.0,0.0,115.0,346.0,105.0,38.0,0.0,0.0,540.0,0.0,125.0,140.0,207.0,55.0,9.0,4.0,218.0,0.0,0.0,22.0,6.0,0.0,37.0,14.0,162.0,169.0,165.0,152.0,341.0,412.0,283.0,3074.0,551.0,535.0,1282.0,603.0,1143.0,377.0,21.0,21.0,"Crenshaw County, Alabama",041,01
40755.0,30677.0,30.0,360.0,713.0,663.0,24.0,33.0,0.0,2005.0,42.0,231.0,688.0,851.0,113.0,80.0,0.0,364.0,0.0,9.0,0.0,4.0,52.0,53.0,95.0,212.0,215.0,231.0,548.0,1162.0,1388.0,692.0,8382.0,1440.0,1341.0,4370.0,2482.0,2181.0,1275.0,252.0,101.0,"Dallas County, Alabama",047,01
92590.0,73838.0,128.0,626.0,1476.0,2511.0,143.0,266.0,0.0,5520.0,95.0,368.0,1008.0,3460.0,219.0,361.0,9.0,738.0,7.0,30.0,40.0,51.0,70.0,13.0,51.0,274.0,385.0,1146.0,1592.0,1779.0,1843.0,915.0,18456.0,3813.0,3718.0,10031.0,3986.0,8710.0,4096.0,667.0,757.0,"Lauderdale County, Alabama",077,01
10362.0,7984.0,16.0,112.0,194.0,135.0,0.0,17.0,0.0,445.0,0.0,101.0,160.0,178.0,6.0,0.0,0.0,58.0,0.0,8.0,0.0,31.0,9.0,34.0,100.0,12.0,101.0,96.0,173.0,294.0,402.0,380.0,2243.0,306.0,226.0,1085.0,536.0,671.0,246.0,33.0,21.0,"Lowndes County, Alabama",085,01
19358.0,15866.0,9.0,100.0,294.0,1110.0,11.0,48.0,10.0,2004.0,0.0,107.0,208.0,1591.0,28.0,70.0,0.0,150.0,7.0,0.0,5.0,0.0,29.0,47.0,12.0,72.0,103.0,169.0,258.0,429.0,562.0,415.0,3205.0,763.0,522.0,2353.0,713.0,1332.0,801.0,165.0,168.0,"Macon County, Alabama",087,01
91695.0,70441.0,168.0,619.0,1255.0,1397.0,119.0,352.0,0.0,3505.0,127.0,650.0,900.0,1155.0,442.0,231.0,0.0,774.0,25.0,6.0,12.0,38.0,195.0,61.0,272.0,496.0,476.0,1486.0,1650.0,1954.0,2045.0,752.0,15001.0,4352.0,3868.0,9238.0,4831.0,10410.0,4085.0,553.0,446.0,"Limestone County, Alabama",083,01
208721.0,158225.0,110.0,992.0,2996.0,3463.0,253.0,596.0,25.0,8527.0,82.0,895.0,1933.0,4053.0,388.0,1137.0,39.0,768.0,0.0,6.0,28.0,38.0,102.0,149.0,226.0,703.0,467.0,1033.0,1788.0,1864.0,2318.0,1736.0,25033.0,4511.0,8994.0,21682.0,10158.0,39369.0,15003.0,3304.0,1983.0,"Shelby County, Alabama",117,01
86937.0,66877.0,103.0,500.0,1777.0,741.0,103.0,146.0,44.0,3215.0,2.0,497.0,1425.0,1069.0,126.0,88.0,8.0,565.0,0.0,16.0,0.0,0.0,30.0,102.0,195.0,431.0,451.0,1108.0,1272.0,2131.0,1995.0,1237.0,17590.0,4204.0,3968.0,10014.0,5296.0,6366.0,2391.0,443.0,443.0,"St. Clair County, Alabama",115,01
23968.0,18943.0,48.0,254.0,247.0,231.0,80.0,0.0,0.0,828.0,0.0,168.0,324.0,234.0,45.0,57.0,0.0,313.0,0.0,0.0,0.0,35.0,72.0,42.0,73.0,187.0,241.0,422.0,658.0,861.0,686.0,339.0,5082.0,1160.0,1332.0,2106.0,1416.0,1354.0,620.0,146.0,110.0,"Winston County, Alabama",133,01
203360.0,158361.0,54.0,1600.0,2975.0,2066.0,402.0,669.0,27.0,7546.0,54.0,1376.0,2119.0,2612.0,697.0,614.0,74.0,1131.0,13.0,51.0,0.0,0.0,115.0,102.0,138.0,439.0,418.0,1266.0,2074.0,3331.0,2789.0,2130.0,32709.0,7062.0,9207.0,22319.0,13760.0,29237.0,10714.0,2885.0,1132.0,"Baldwin County, Alabama",003,01
81703.0,63346.0,51.0,624.0,1333.0,954.0,256.0,102.0,0.0,3306.0,93.0,585.0,942.0,1235.0,228.0,223.0,0.0,773.0,9.0,12.0,0.0,49.0,47.0,42.0,73.0,810.0,545.0,1255.0,1373.0,1944.0,1933.0,1282.0,16374.0,3964.0,4078.0,7643.0,6057.0,5409.0,2206.0,634.0,208.0,"Cullman County, Alabama",043,01
80989.0,62714.0,75.0,784.0,1727.0,1125.0,99.0,114.0,25.0,3487.0,39.0,358.0,1381.0,1155.0,167.0,353.0,34.0,335.0,3.0,11.0,10.0,7.0,14.0,42.0,78.0,283.0,628.0,871.0,1136.0,1515.0,1488.0,1110.0,14206.0,4623.0,3399.0,7780.0,5110.0,7983.0,3614.0,603.0,429.0,"Elmore County, Alabama",051,01
104108.0,79562.0,92.0,614.0,1656.0,1444.0,174.0,137.0,20.0,4187.0,84.0,604.0,1374.0,1583.0,235.0,298.0,9.0,1047.0,6.0,6.0,14.0,33.0,108.0,91.0,209.0,318.0,462.0,776.0,1612.0,1920.0,2344.0,1509.0,18768.0,3926.0,4671.0,11909.0,6606.0,9418.0,3939.0,1058.0,488.0,"Houston County, Alabama",069,01
52326.0,41033.0,4.0,394.0,881.0,599.0,197.0,36.0,0.0,1906.0,45.0,303.0,822.0,594.0,115.0,27.0,0.0,549.0,0.0,3.0,11.0,0.0,77.0,68.0,101.0,423.0,391.0,774.0,835.0,1562.0,1344.0,755.0,11989.0,3091.0,1984.0,4847.0,3256.0,3192.0,1331.0,161.0,272.0,"Jackson County, Alabama",071,01
80888.0,63211.0,28.0,822.0,1429.0,926.0,104.0,83.0,0.0,3716.0,59.0,413.0,1262.0,1572.0,220.0,190.0,0.0,830.0,0.0,40.0,62.0,72.0,107.0,126.0,147.0,332.0,577.0,1450.0,1818.0,2126.0,1951.0,1301.0,15919.0,3787.0,4162.0,8802.0,4888.0,4620.0,2296.0,474.0,216.0,"Talladega County, Alabama",121,01
204424.0,161480.0,128.0,1322.0,5136.0,9540.0,588.0,888.0,38.0,18695.0,135.0,1308.0,4278.0,10720.0,566.0,1544.0,144.0,1535.0,32.0,29.0,42.0,8.0,131.0,121.0,205.0,345.0,615.0,836.0,2264.0,2357.0,3838.0,2449.0,31246.0,5545.0,6252.0,20569.0,8901.0,23230.0,10010.0,1987.0,2598.0,"Tuscaloosa County, Alabama",125,01
16746.0,12924.0,0.0,172.0,330.0,226.0,30.0,3.0,0.0,556.0,3.0,108.0,145.0,243.0,51.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0,63.0,4.0,17.0,65.0,289.0,136.0,325.0,366.0,551.0,168.0,4589.0,611.0,556.0,1453.0,1122.0,785.0,358.0,95.0,0.0,"Washington County, Alabama",129,01
13407.0,10550.0,0.0,108.0,238.0,147.0,18.0,0.0,0.0,584.0,11.0,58.0,179.0,267.0,48.0,21.0,0.0,120.0,0.0,0.0,0.0,40.0,26.0,0.0,120.0,134.0,218.0,545.0,388.0,504.0,213.0,217.0,2831.0,357.0,489.0,1438.0,845.0,562.0,317.0,45.0,46.0,"Clay County, Alabama",027,01
51073.0,38954.0,53.0,480.0,718.0,657.0,78.0,169.0,0.0,2063.0,17.0,344.0,554.0,768.0,198.0,178.0,4.0,477.0,0.0,0.0,0.0,17.0,30.0,22.0,63.0,242.0,327.0,488.0,927.0,1055.0,785.0,642.0,8211.0,1979.0,2359.0,5541.0,3694.0,5111.0,2193.0,307.0,266.0,"Coffee County, Alabama",031,01
119157.0,91694.0,204.0,793.0,2170.0,1531.0,137.0,111.0,22.0,4632.0,141.0,727.0,1513.0,1682.0,348.0,200.0,21.0,1275.0,0.0,3.0,20.0,160.0,215.0,216.0,264.0,954.0,1099.0,1197.0,2067.0,2680.0,2544.0,1636.0,19232.0,5289.0,5883.0,13204.0,7014.0,11822.0,4040.0,897.0,383.0,"Morgan County, Alabama",103,01
33287.0,26733.0,3.0,55.0,751.0,2319.0,200.0,240.0,0.0,3508.0,0.0,96.0,705.0,2223.0,147.0,320.0,17.0,193.0,0.0,0.0,0.0,0.0,42.0,43.0,12.0,92.0,93.0,398.0,821.0,633.0,760.0,638.0,5563.0,930.0,938.0,2527.0,1114.0,2930.0,1417.0,149.0,364.0,"Pike County, Alabama",109,01
43805.0,33255.0,47.0,401.0,902.0,487.0,20.0,14.0,0.0,1687.0,22.0,137.0,659.0,680.0,85.0,104.0,0.0,495.0,0.0,13.0,10.0,63.0,82.0,52.0,60.0,150.0,178.0,648.0,959.0,655.0,1068.0,958.0,10961.0,1941.0,1577.0,3346.0,1997.0,2809.0,1268.0,289.0,118.0,"Chilton County, Alabama",021,01
54435.0,42727.0,30.0,241.0,949.0,802.0,92.0,32.0,0.0,2158.0,86.0,279.0,660.0,911.0,104.0,118.0,0.0,333.0,12.0,0.0,0.0,11.0,60.0,0.0,88.0,279.0,296.0,780.0,1005.0,1222.0,1362.0,733.0,10353.0,2605.0,2526.0,6556.0,2995.0,4403.0,2297.0,331.0,176.0,"Colbert County, Alabama",033,01
10955.0,9050.0,38.0,106.0,238.0,177.0,0.0,0.0,0.0,374.0,0.0,48.0,132.0,155.0,26.0,13.0,0.0,129.0,0.0,0.0,0.0,14.0,4.0,14.0,35.0,88.0,168.0,127.0,219.0,287.0,568.0,234.0,2552.0,571.0,394.0,1332.0,489.0,611.0,255.0,12.0,14.0,"Coosa County, Alabama",037,01
49393.0,37785.0,49.0,288.0,947.0,786.0,110.0,213.0,11.0,2093.0,0.0,255.0,728.0,853.0,179.0,78.0,0.0,502.0,0.0,0.0,0.0,0.0,78.0,94.0,66.0,223.0,206.0,467.0,551.0,714.0,1135.0,637.0,8412.0,2427.0,2629.0,6381.0,3179.0,3688.0,1520.0,270.0,109.0,"Dale County, Alabama",045,01
14995.0,11505.0,3.0,104.0,460.0,69.0,0.0,19.0,0.0,689.0,0.0,119.0,152.0,368.0,50.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,13.0,24.0,19.0,11.0,119.0,159.0,458.0,268.0,517.0,156.0,3654.0,689.0,486.0,1304.0,639.0,1008.0,286.0,136.0,34.0,"Hale County, Alabama",065,01
103132.0,80592.0,187.0,682.0,1416.0,1640.0,315.0,226.0,0.0,4381.0,64.0,505.0,1320.0,2025.0,274.0,181.0,12.0,1126.0,0.0,16.0,11.0,90.0,166.0,152.0,260.0,560.0,448.0,1011.0,1997.0,2885.0,2034.0,1400.0,18681.0,4634.0,4862.0,13287.0,6006.0,7435.0,3328.0,918.0,438.0,"Etowah County, Alabama",055,01
71194.0,53650.0,74.0,654.0,1082.0,949.0,223.0,84.0,0.0,2890.0,103.0,360.0,953.0,1162.0,239.0,73.0,0.0,1514.0,0.0,0.0,136.0,49.0,220.0,167.0,335.0,861.0,624.0,1645.0,1907.0,2298.0,1716.0,1099.0,12867.0,3344.0,2955.0,5500.0,4255.0,3638.0,1875.0,428.0,261.0,"DeKalb County, Alabama",049,01
37621.0,29239.0,218.0,446.0,614.0,357.0,105.0,29.0,0.0,1574.0,33.0,340.0,408.0,667.0,73.0,45.0,8.0,285.0,0.0,0.0,0.0,61.0,43.0,46.0,65.0,93.0,193.0,674.0,837.0,1116.0,835.0,679.0,8801.0,2545.0,1226.0,3337.0,1914.0,1956.0,848.0,238.0,104.0,"Escambia County, Alabama",053,01
14021.0,10933.0,65.0,172.0,134.0,144.0,0.0,14.0,0.0,466.0,17.0,26.0,137.0,232.0,25.0,29.0,0.0,141.0,0.0,2.0,14.0,0.0,2.0,20.0,46.0,100.0,105.0,319.0,321.0,517.0,287.0,160.0,3113.0,623.0,675.0,1439.0,737.0,880.0,365.0,28.0,44.0,"Lamar County, Alabama",075,01
22530.0,17587.0,13.0,139.0,479.0,251.0,36.0,43.0,0.0,1032.0,26.0,193.0,312.0,357.0,71.0,63.0,10.0,228.0,0.0,0.0,7.0,22.0,50.0,32.0,89.0,224.0,329.0,366.0,414.0,781.0,497.0,305.0,4508.0,1209.0,999.0,1954.0,1311.0,1415.0,725.0,89.0,40.0,"Randolph County, Alabama",111,01
20126.0,15556.0,10.0,167.0,276.0,316.0,0.0,26.0,0.0,803.0,0.0,162.0,274.0,334.0,33.0,0.0,0.0,285.0,0.0,0.0,10.0,3.0,62.0,31.0,24.0,119.0,114.0,256.0,387.0,350.0,615.0,389.0,4862.0,775.0,541.0,1783.0,1099.0,1342.0,667.0,132.0,112.0,"Butler County, Alabama",013,01
414328.0,315461.0,401.0,4018.0,6879.0,6600.0,667.0,987.0,47.0,19984.0,301.0,2428.0,6644.0,7996.0,953.0,1465.0,197.0,3628.0,14.0,18.0,39.0,82.0,293.0,204.0,444.0,898.0,1210.0,3176.0,5152.0,8327.0,9604.0,4781.0,76195.0,13756.0,16100.0,45473.0,22939.0,42066.0,15743.0,3606.0,2130.0,"Mobile County, Alabama",097,01
12649.0,9875.0,24.0,95.0,371.0,56.0,5.0,0.0,0.0,552.0,0.0,73.0,209.0,207.0,40.0,23.0,0.0,161.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,69.0,115.0,246.0,258.0,228.0,499.0,228.0,3744.0,464.0,485.0,989.0,480.0,458.0,267.0,30.0,13.0,"Conecuh County, Alabama",035,01
9680.0,7529.0,0.0,112.0,414.0,224.0,74.0,0.0,0.0,847.0,0.0,173.0,134.0,525.0,6.0,9.0,0.0,166.0,0.0,0.0,0.0,15.0,13.0,4.0,0.0,75.0,34.0,60.0,214.0,304.0,160.0,126.0,1918.0,540.0,155.0,850.0,233.0,512.0,401.0,11.0,67.0,"Perry County, Alabama",105,01
64927.0,50467.0,67.0,360.0,1023.0,1110.0,88.0,35.0,0.0,2587.0,62.0,312.0,908.0,1068.0,151.0,86.0,0.0,845.0,0.0,0.0,32.0,39.0,61.0,84.0,102.0,493.0,559.0,1187.0,1370.0,1884.0,1690.0,673.0,13270.0,3611.0,3449.0,6872.0,3966.0,3014.0,1451.0,442.0,103.0,"Walker County, Alabama",127,01
14939.0,11481.0,0.0,107.0,305.0,126.0,0.0,31.0,0.0,525.0,9.0,90.0,184.0,226.0,9.0,7.0,0.0,173.0,0.0,0.0,8.0,0.0,47.0,37.0,78.0,160.0,67.0,201.0,495.0,556.0,514.0,176.0,3175.0,712.0,816.0,1426.0,463.0,807.0,318.0,120.0,38.0,"Cleburne County, Alabama",029,01
8533.0,6534.0,15.0,36.0,315.0,20.0,12.0,0.0,0.0,306.0,13.0,114.0,93.0,85.0,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,4.0,18.0,19.0,24.0,97.0,168.0,220.0,140.0,412.0,135.0,2033.0,123.0,354.0,895.0,397.0,486.0,125.0,15.0,37.0,"Greene County, Alabama",063,01
